node_key,label,node_type,source_type,example_mention,canonicalization_source,mention_count,source
EVENT_CLUSTER:839,Terrorist activity | Terrorist activity reported in Angola with attacks on a village. | Violence,EventCluster,Event,,,1.0,
EVENT_CLUSTER:840,Bomb purchase | Lisbon instructed the Portuguese Embassy to purchase bombs from South Africa. | EconomicAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:841,Arrest of military adviser | Arrest of Ben-Gurion's unofficial personal military adviser on espionage charges. | Arrest,EventCluster,Event,,,1.0,
EVENT_CLUSTER:842,Military build-up in Ogaden | Reported large-scale build-up of Ethiopian military forces in the Ogaden region. | MilitaryAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:843,State of alert in Honduras | President Villeda Morales placed civil guard and security forces on alert due to political tensions. | PolicyAction | 1961-04-12,EventCluster,Event,,,1.0,
EVENT_CLUSTER:844,Attack on government companies | An enemy force attacked two government companies. | Violence | 1961-04-13,EventCluster,Event,,,1.0,
EVENT_CLUSTER:845,Projected conference on Laos | A conference where Communists may seek to reopen matters from the 1954 Geneva Agreements. | Meeting,EventCluster,Event,,,1.0,
EVENT_CLUSTER:846,Request for Military Assistance | Angola requested additional rifles and machine guns from Portugal. | PolicyAction | 11 April 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:847,UPA Campaign of Violence | Holden Roberto stated that UPA would continue its campaign of violence. | Violence,EventCluster,Event,,,1.0,
EVENT_CLUSTER:848,Military Coup Attempt | A planned coup led by Moniz was reportedly prevented. | Violence | 14 April 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:849,Soviet Guidance to Algerians | Kosygin provided guidance to Algerians regarding their negotiations with France. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:850,Bourguiba's meeting with De Gaulle | Meeting between Tunisian President Bourguiba and De Gaulle | Meeting | February 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:851,Israeli elections | Elections in Israel forced by political circumstances | Other | 1961-08-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:852,Release of Algerians from camps | Approximately one sixth of the Algerians detained in camps have been released | PolicyAction | 1961-04-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:853,De Gaulle's speech in Bordeaux | Major address by De Gaulle appealing to rebel leadership | Speech | 1961-04-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:854,Dagabur demonstration | Somali infiltrators inspired a demonstration for political party organization and independence. | Demonstration | 1961-04-02,EventCluster,Event,,,1.0,
EVENT_CLUSTER:855,"Dagabur violence | Fighting broke out after Ethiopian security forces arrived, resulting in 115 reported deaths. | Violence | 1961-04-02",EventCluster,Event,,,1.0,
EVENT_CLUSTER:856,Danot clash | A major outbreak of violence involving Ethiopian troops and armed Somalis. | Violence | 1960-12-01,EventCluster,Event,,,1.0,
EVENT_CLUSTER:857,Honduran political accusations | Villeda is accused by his rightist opposition of various political actions. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:858,Villeda's nationwide radio denunciation | Villeda made a nationwide radio denunciation of leftist and rightist groups opposing his administration. | Speech | 19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:859,Villeda's urgent message | Villeda sent an urgent message through his ambassador regarding Osorio's status. | Communication | 1961-04-13,EventCluster,Event,,,1.0,
EVENT_CLUSTER:860,Velasquez's planned return to Spain | Velasquez planned to return to Spain after believing he lacked support for his revolutionary efforts. | Travel | 1961-04-1,EventCluster,Event,,,1.0,
EVENT_CLUSTER:861,Evacuation of Nhommarat | Government forces evacuated Nhommarat after receiving enemy fire. | MilitaryAction | 1961-04-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:862,Attack on Government Forces | An attempted government attack was repulsed by heavy enemy mortar fire. | MilitaryAction | 1961-04-14,EventCluster,Event,,,1.0,
EVENT_CLUSTER:863,Bombing of Cuban airfields | The bombing of three Cuban airfields that alarmed the Castro regime. | MilitaryAction | 1961-04-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:864,Invasion of Cuba | An invasion carried out by Cuban liberation forces as announced by the Cuban Revolutionary Council. | MilitaryAction | 1961-04-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:865,Shake-up in Tadzhikistan | The firing of three top leaders in the Soviet Republic of Tadzhikistan due to corruption. | PolicyAction | 1961-04-16,EventCluster,Event,,,1.0,
EVENT_CLUSTER:866,April Revolution Anniversary | Anniversary period marked by government efforts to maintain control amidst public dissatisfaction. | Demonstration | 1961-04-19 t,EventCluster,Event,,,1.0,
EVENT_CLUSTER:867,State of Siege Declaration | Victor Paz Estenssoro declared a state of siege to crack down on opposition. | PolicyAction | 1961-02-21,EventCluster,Event,,,1.0,
EVENT_CLUSTER:868,Student Riots | Student rioting against the government leading to arrests. | Demonstration | February and March 1961,EventCluster,Event,,,2.0,
EVENT_CLUSTER:869,Military Equipment Request | Pathet Lao requested military equipment from North Vietnam. | Other | 1961-04-11,EventCluster,Event,,,1.0,
EVENT_CLUSTER:870,General Alexander's travel to Congo | General Alexander plans to travel to the Congo and include Stanleyville in his itinerary. | Travel | Tuesday,EventCluster,Event,,,1.0,
EVENT_CLUSTER:871,Congolese political efforts | Reports indicate that Congolese efforts to find a solution to political problems are losing momentum. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:872,Political factionalism in Ileo government | Factionalism within the Ileo government is reportedly increasing. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:873,Munongo's threat | Interior Minister Munongo threatened to set up an autonomous state unless his supporters were appointed. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:874,South Korean political unrest | The political situation in South Korea is characterized by a lack of strong leadership and increasing polarization. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:875,Major rally in Seoul | A major rally sponsored by student organizations with city assistance. | Demonstration | 1961-04-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:876,Negotiation of agreement | Negotiation concerning the status of United States forces in South Korea. | Negotiation,EventCluster,Event,,,1.0,
EVENT_CLUSTER:877,"Arrests of Authentic MNR members and leftist extremists | Paz arrested and exiled members of the Authentic MNR and leftist extremists. | Arrest | April 13, 1961",EventCluster,Event,,,1.0,
CANONICAL_ENTITY:14_NATION_CONFERENCE,14 NATION CONFERENCE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:35_PERCENT_OF_THE_ELECTORATE,35 PERCENT OF THE ELECTORATE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AFGHAN_INCURSION,AFGHAN INCURSION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AFRICAN_PROVINCES,AFRICAN PROVINCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AFRO_ASIAN_PLAN,AFRO ASIAN PLAN,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ALGERIANS,ALGERIANS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ALGERIAN_REBEL_LEADERS,ALGERIAN REBEL LEADERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AMERICANS,AMERICANS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AMERICAN_EMBASSY_IN_PARIS,AMERICAN EMBASSY IN PARIS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AMERICAN_INTEREST,AMERICAN INTEREST,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:AMERICAN_PEOPLE,AMERICAN PEOPLE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ANTI_AMERICAN_SENTIMENT,ANTI AMERICAN SENTIMENT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ANTI_COMMUNIST_FEDERATION,ANTI COMMUNIST FEDERATION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ANTI_WHITE_ACTIVITIES,ANTI WHITE ACTIVITIES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ARMY,ARMY,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ARRIVAL_OF_CHINESE_DELEGATION,ARRIVAL OF CHINESE DELEGATION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BATTALION_IN_THE_TRUST_TERRITORY,BATTALION IN THE TRUST TERRITORY,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BELGIAN_AUTHORITIES,BELGIAN AUTHORITIES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BELGIAN_FORCES,BELGIAN FORCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BELGIAN_MILITARY_ADVISER,BELGIAN MILITARY ADVISER,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BELGIAN_MILITARY_AND_CIVILIAN_ADVISERS,BELGIAN MILITARY AND CIVILIAN ADVISERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:BRITISH_PROPOSALS,BRITISH PROPOSALS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CEASE_FIRE_PROPOSAL,CEASE FIRE PROPOSAL,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CHINA_QUESTION,CHINA QUESTION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CHINESE_COMMUNIST_ELEMENTS,CHINESE COMMUNIST ELEMENTS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CHINESE_DELEGATION,CHINESE DELEGATION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATIC_GOVERNMENT,CHRISTIAN DEMOCRATIC GOVERNMENT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATS,CHRISTIAN DEMOCRATS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CITIZENS_COUNCIL_ON_UNIFICATION,CITIZENS COUNCIL ON UNIFICATION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CIVIL_MILITARY_DIRECTORATE,CIVIL MILITARY DIRECTORATE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CLAIM_0,CLAIM 0,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CLAIM_1,CLAIM 1,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CLAIM_2,CLAIM 2,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CLAIM_4,CLAIM 4,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COMMUNIST_AIRLIFT,COMMUNIST AIRLIFT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COMMUNIST_FORCES,COMMUNIST FORCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COMMUNIST_LEADERS,COMMUNIST LEADERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COMMUNIST_PENETRATION_OF_AMERICA,COMMUNIST PENETRATION OF AMERICA,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONFERENCE_OF_CONGOLESE_LEADERS,CONFERENCE OF CONGOLESE LEADERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONGOLESE_EFFORTS,CONGOLESE EFFORTS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONGOLESE_FORCES,CONGOLESE FORCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONGOLESE_OFFICIALS,CONGOLESE OFFICIALS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONGOLESE_TROOPS,CONGOLESE TROOPS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CONGO_ROUND_TABLE_CONFERENCE,CONGO ROUND TABLE CONFERENCE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COUP,COUP,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COUP_ATTEMPT,COUP ATTEMPT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COUP_IN_EL_SALVADOR,COUP IN EL SALVADOR,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COUP_PLANNING,COUP PLANNING,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:COUP_SUPPORTERS,COUP SUPPORTERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:CUBAN_AIRFIELDS,CUBAN AIRFIELDS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DAGABUR_DEMONSTRATION,DAGABUR DEMONSTRATION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DAGABUR_VIOLENCE,DAGABUR VIOLENCE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DAYALS_RETURN_TO_CONGO,DAYALS RETURN TO CONGO,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DEMONSTRATIONS_IN_BAGHDAD,DEMONSTRATIONS IN BAGHDAD,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DEMONSTRATIONS_IN_IRAQ,DEMONSTRATIONS IN IRAQ,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DISARMAMENT_PLAN,DISARMAMENT PLAN,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DISSATISFIED_POLITICIANS,DISSATISFIED POLITICIANS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DISSIDENT_GROUPS,DISSIDENT GROUPS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DOMINICAN_EXILES,DOMINICAN EXILES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:DUTCH_OFFICIALS,DUTCH OFFICIALS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:EAST_GERMAN_REGIME,EAST GERMAN REGIME,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:EEC_COUNCIL_OF_MINISTERS_MEETING,EEC COUNCIL OF MINISTERS MEETING,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:ENEMY_ELEMENTS,ENEMY ELEMENTS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:EVACUATION_OF_ITS_NATIONALS,EVACUATION OF ITS NATIONALS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:EXILED_NEPALESE_POLITICIANS,EXILED NEPALESE POLITICIANS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FANFANIS_GOVERNMENT,FANFANIS GOVERNMENT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FOREIGN_COMMUNIST_PARTIES,FOREIGN COMMUNIST PARTIES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FOREIGN_MINISTERS_MEETING,FOREIGN MINISTERS MEETING,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FRANCE_ALGERIA,FRANCE ALGERIA,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FRENCH_ARMED_FORCES,FRENCH ARMED FORCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FRENCH_COUNSELOR_IN_VIENTIANE,FRENCH COUNSELOR IN VIENTIANE,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:FRENCH_OFFICERS,FRENCH OFFICERS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GALVAO_AND_DELGADO,GALVAO AND DELGADO,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GENERAL_PUBLIC,GENERAL PUBLIC,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GENERAL_STRIKE_PROTEST,GENERAL STRIKE PROTEST,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GERMAN_PROBLEM,GERMAN PROBLEM,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GIZENGAS_FORCES,GIZENGAS FORCES,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GIZENGAS_GOVERNMENT,GIZENGAS GOVERNMENT,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GIZENGAS_MISSION,GIZENGAS MISSION,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GOVERNMENT_TROOPS,GOVERNMENT TROOPS,CanonicalEntity,,,,,edge_endpoint_fallback
CANONICAL_ENTITY:GOVERNOR_RENISON,GOVERNOR RENISON,CanonicalEntity,,,,,edge_endpoint_fallback
