node_key,label,node_type,source_type,example_mention,canonicalization_source,mention_count,source
EVENT_CLUSTER:4038,Istiqlal mass resignation | All nine Istiqlal members resigned from the cabinet. | Other | 1958-04-15,EventCluster,Event,,,5.0,
EVENT_CLUSTER:4039,Authority handover | The governing junta will hand over authority to the newly elected president. | Other | 1959-04-19,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4040,General elections in Union of South Africa | White electorate strengthened the hold of the National party. | Other | 1958-04-16,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4041,Raising charges of French aggression | President Bourguiba plans to raise charges of French aggression at the UN. | PolicyAction | unknown,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4042,Soviet protest to UN | USSR protests against alleged US flights carrying nuclear weapons | Communication | 1958-04-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4043,Internal security problems in Lebanon | Pro-Western government suppressing outbreaks of violence from opposition elements. | Violence | 1958-04-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4044,Shift of dissident government headquarters | Dissident government plans to shift headquarters after the fall of Bukittinggi. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4045,Arrest of Syrian-inspired team leader | Lebanese authorities claim to have arrested the leader of a Syrian-inspired team sent to assassinate Chamoun. | Arrest,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4046,Foreign Policy Statement | A statement affirming the Saudi government's belief in 'positive neutrality' was issued over Mecca radio. | Communication | 1958-04-1,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4047,Negotiation of protectorate agreement | London is prepared to grant the Maldivian request for revision of the protectorate agreement. | Negotiation | 1958-04-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4048,Disarmament talks | US delegate scheduled to outline the American response to the USSR's proposal. | Meeting | 1958-04-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4049,"Pervukhin's recall to Moscow | Pervukhin has been summoned to Moscow, possibly for a briefing. | Communication | 1958-04-21",EventCluster,Event,,,2.0,
EVENT_CLUSTER:4050,Terrorist Incidents | Yemeni authorities instigated terrorist incidents against British personnel. | Violence | March 1958,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4051,Denouncement of Arab Union | The regime formally denounced the Arab Union between Iraq and Jordan. | PolicyAction,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4052,Lebanese leaders urged to adhere to Arab Union | Iraqi Foreign Minister Jamali asks the US and UK to urge Lebanese leaders to join the Arab Union. | Communicati,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4053,Gomulka's trip | Gomulka planning a trip to assert bloc solidarity. | Travel | 1958-04-22,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4054,Demonstration by Turkish Cypriots | Turkish Cypriots demonstrated belligerently on Turkish Youth Day. | Demonstration | 1958-04-23,EventCluster,Event,,,3.0,
EVENT_CLUSTER:4055,Postponement of Discussions on Cyprus | British postponed discussions with Athens pending Greek elections. | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4056,Searchlight Illumination | Israel plans to use searchlights to illuminate a Star of David on the Haddasa hospital. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4057,Offer to Renounce Aspirations | President Chamoun informed the British ambassador about his offer to renounce his aspirations for a second term. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4058,Formation of task force | A task force of three battalions is forming to embark for the Donggala area. | MilitaryAction | 1958-04-27 to 1958-05-03,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4059,Conference of North African political parties | A conference originally scheduled for 27 April but postponed. | Meeting | 1958-04-27,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4060,Request to remove US flag | Saudi Defense Minister requested the US flag not be flown at Dhahran. | Communication | 1958-04-25,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4061,Legislative Proposal in Chile | President Ibanez plans to ask congress to repeal Communist party ban. | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4062,Demand for Surrender | Army Chief of Staff Nasution reiterated a demand for the unconditional surrender of the dissidents. | PolicyAction | 1958-04-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4063,Arms Sale Agreement | Egyptian President Nasir agreed to sell Soviet surplus arms to Indonesia. | Negotiation,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4064,Policy statement by Chaban-Delmas | Chaban-Delmas presents new order of priority for French armed forces missions. | PolicyAction | 17 April,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4065,Ayub's mission to Washington | General Ayub's mission to press for the early delivery of light bombers under the US military aid program. | Travel,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4066,Adenauer's Interview | Adenauer amplified his policy line on controlled disarmament in an interview. | Speech | 26 April 1958,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4067,Appeal for Latin American solidarity | An appeal for solidarity against colonialism made by a Guatemalan leader. | Communication | 1958-04-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4068,Planned Reconnaissance Patrols | India plans to send military reconnaissance teams into a disputed area. | MilitaryAction | early June 1958,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4069,Dissident Aircraft Attacks | Dissident aircraft attacked multiple locations including Djailolo. | MilitaryAction | 1958-04-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4070,Negotiations on Border Areas | China agreed to send a delegation to India to begin negotiations on disputed border areas. | Negotiation | unknown,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4071,Attack on Gorontalo | Government's attack involving landing troops and shelling. | MilitaryAction | 1958-05-19,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4072,"Strikes and Retaliation | Firing of 29,000 Communist-led strikers leading to potential violent retaliation. | Violence | 1958-05-19",EventCluster,Event,,,1.0,
EVENT_CLUSTER:4073,Proposal of fish conservation limits | The Icelandic Foreign Ministry proposed an extension of fish conservation limits to 12 miles. | PolicyAction | 1958-05-18,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4074,Threat to take over government | Defense Minister Castro and Chief of the General Staff Perez Morales threatened to take over the government. | Other | 1958-05-,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4075,Terrorism in Lebanon | Indications that terrorist acts may become more specifically anti-American. | Violence | 1958-05-20,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4076,Recapture of Gorontalo | Col. Sumual claims the recapture of Gorontalo. | Other | 1958-05-20,EventCluster,Event,,,3.0,
EVENT_CLUSTER:4077,Political and Consultative Committee Conference | Upcoming conference involving heads of governments and ministers. | Meeting,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4078,"Kamal Rifat's travel to Damascus | Kamal Rifat flew to Damascus, possibly related to the Egyptian role in Lebanon. | Travel | 1958-05-19",EventCluster,Event,,,1.0,
EVENT_CLUSTER:4079,Military threat development | A new military threat to the Lebanese government is developing. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4080,Creation of Arab Union cabinet | Public announcement of the creation of a combined cabinet for the Arab Union. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4081,Pflimlin's determination to continue in office | Pflimlin expresses his determination to remain in office despite pressure. | Speech | 1958-05-22,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4082,Insurgent Activity in Lebanon | Tribesmen and insurgents pose a threat to the Lebanese government's position. | Violence,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4083,Lall's statement | Lall stated that Indonesia would address a formal letter to the Security Council regarding American arms found with dissidents. | Communicati,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4084,Sumual's announcement | Col. Sumual announced the revolutionary government's willingness to negotiate a settlement with the central government. | Negotiation | ,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4085,"Military tensions in Remada | French troops surrounded a Tunisian roadblock, increasing military tensions. | MilitaryAction | 1958-05-18",EventCluster,Event,,,1.0,
EVENT_CLUSTER:4086,Yugoslav-Egyptian-Indian grouping promotion | Tito may seek to promote ties with Nehru and Nasir to counter bloc pressure. | Communication | 1958-05-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4087,Political stalemate in Lebanon | Military stalemate and political impasse continues in Lebanon. | Other | 1958-05-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4088,Kurdish tribal disturbances plotting | UAR may be plotting to incite Kurdish tribal disturbances. | PolicyAction | 1958-05-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4089,Plan of Action from Egyptian Embassy | Egyptian Embassy forwards a plan for armed groups to demand Chamoun's resignation. | PolicyAction | 1958-05-22,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4090,Delivery of Arms to Lebanese Dissidents | Syrian agents deliver arms to Lebanese dissidents. | MilitaryAction | 1958-05-22,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4091,Prolonged Stalemate in Algeria | Signs of splits within civilian and military extremists in Algeria. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4092,Comments on Moscow-Belgrade dispute | Hungarian comments emphasized 'comradely criticism' regarding the Moscow-Belgrade dispute. | Communication | 1958-05-21,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4093,Official Rumanian comment | Rumanian comment on the Yugoslav question avoided polemics while siding with Moscow. | Communication | 1958-05-18,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4094,Formation of popular government in south Lebanon | Claim of a 'popular government' formed in south Lebanon with forces marching on Beirut. | Other | 1958-05-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4095,Disagreement over entry to Algeria | A sharp disagreement occurred between supporters of Jacques Soustelle and military authorities. | Other | Early May 1958,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4096,Battle at Remada | Five-hour battle between Tunisian and French troops. | Violence | 1958-05-29,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4097,Assumption of office by de Gaulle | General de Gaulle's assumption of office is pending formal investiture. | Other | 1958-05-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4098,Police readiness against violence | Police and National Security forces are ready to act against leftist-sponsored violence. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4099,De Gaulle's promise to Algerian Moslems | De Gaulle promises political equality to Algerian Moslems. | PolicyAction | 1958-06-04,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4100,"Bomb explosions in Beirut | Approximately 12 bombs exploded during the night, followed by more the next day. | Violence | 1958-06-03 to 1958-06-04",EventCluster,Event,,,1.0,
EVENT_CLUSTER:4101,Cairo radiobroadcast | A radiobroadcast quoting Lebanese opposition leader Jumblatt regarding the antigovernment forces. | Communication | 1958-06-03,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4102,National party central board press statement | A press statement issued by the Indonesian National Party central board attacking the Communists. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4103,East Java branch reaffirmation | The East Java branch reaffirmed the central board's statement against the Communists. | Communication | 1958-06-03,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4104,Tunisia's rejection of French proposal | Tunisia rejected a French proposal regarding troop evacuation. | PolicyAction | 1958-05-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4105,De Gaulle's reassurance to NATO allies | De Gaulle's efforts to reassure NATO allies about France's commitment. | Speech | 1958-06-05,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4106,Travel to Moscow | Jesus Faria and Gustavo Machado are en route to Moscow to report on conditions for the Communist Party. | Travel,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4107,Report to Moscow | Leaders plan to report on restoring diplomatic relations and expanding trade with Venezuela | Communication | 1958-06-05,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4108,Potential Meeting between Adenauer and De Gaulle | Adenauer and De Gaulle may meet soon regarding financial aid. | Meeting,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4109,Suggestion for Gold Reserve | Foreign Minister Subandrio suggested the US establish a gold reserve to support Indonesian currency. | PolicyAction | 1958-05,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4110,Economic Condition Mention | Prime Minister Djuanda publicly mentioned the seriousness of Indonesia's economic condition. | Speech | 1958-05,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4111,Unofficial Talks on German Credit | Unofficial talks between French and German nationals regarding a potential German credit | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4112,Statement by Couve de Murville | Couve de Murville reaffirmed French treaty commitments | Communication | 1958-06-09,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4113,"Execution of Nagy | Former Hungarian Premier Nagy was executed, leading to strong reactions from Indian leaders. | Violence | 1958-07-02",EventCluster,Event,,,1.0,
EVENT_CLUSTER:4114,"US landings in Lebanon | US troops landed in Lebanon, affecting regional morale. | MilitaryAction | 1958-07-18",EventCluster,Event,,,6.0,
EVENT_CLUSTER:4115,Overflights Permission | Britain received permission from the Israeli Government for overflights to move men and materiel to Jordan. | PolicyAction | 1958-07-16,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4116,Assurance of protection for citizens | American and British ambassadors assured measures to protect lives and property of citizens. | Communication | 1958-07-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4117,Demonstrations | Official efforts to marshal student and veterans' demonstrations in favor of the new government. | Demonstration,EventCluster,Event,,,2.0,
EVENT_CLUSTER:4118,Turkish aircraft arrival | A Turkish aircraft arrived in Amman ostensibly to evacuate former Iraqi Chief of Staff Arif. | Travel | 1958-07-15,EventCluster,Event,,,1.0,
EVENT_CLUSTER:4119,Threat of sabotage by Indonesian workers | Communist-dominated rubber workers threaten to sabotage US plantations unless US forces withdraw from Lebanon. | Demo,EventCluster,Event,,,1.0,
