community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
2218,COMMUNITY:2218,52,NARRATIVE:52,International Political Dynamics in the Cold War,9,UNDEN | USSR [UNDEN / THAILAND] | DAILY MAIL | Laotian election preparations | US high-altitude flights into Berlin | Unden's speech | De Gasperi's statement on Trieste | SOVIET GOVERNMENT [UNDEN / DENMARK],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2219,COMMUNITY:2219,52,NARRATIVE:52,Danish Foreign Policy and International Relations,14,DANISH FOREIGN MINISTER KRAFT | DANISH FOREIGN OFFICE | SECRETARY ACHESON | USSR [KRAFT / POLAND] | MADRID POLICE | SPANISH COMMUNISTS | DANISH GOVERNMENT [KRAFT / NATO] | Austrian coalition warning,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2220,COMMUNITY:2220,52,NARRATIVE:52,Denmark's Role in Cold War Diplomacy,13,DENMARK | Soviet food purchases | DANISH FOREIGN MINISTER | NATO [DENMARK / FRANCE] | Danish request for French support | Denmark's request to sell tanker | Malaya's Rebellion | NATO maneuvers restriction request,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2221,COMMUNITY:2221,52,NARRATIVE:52,Internal Conflicts in Dutch Communism,6,PAUL DE GROOT | DUTCH COMMUNIST PARTY | Expulsion of party member | Resignation of central committee members | EVC [GROOT / NETHERLANDS] | EVC 463C20D987,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2222,COMMUNITY:2222,52,NARRATIVE:52,Soviet Diplomatic Communications and Warnings,6,Soviet note to Norway | Soviet warning to Syria | ENI [GERHARDSON / MATTEI] | GERHARDSON | IRANIAN GOVERNMENT [GERHARDSON / MATTEI] | SOVIET EMBASSY IN DAMASCUS,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2223,COMMUNITY:2223,52,NARRATIVE:52,Norwegian Government's Diplomatic Engagements,11,OSLO | NORWEGIAN GOVERNMENT | French cabinet decision | Indoctrination flights approval | Mendes-France's scheduled arrival | Modification of Norwegian policy | NATO [OSLO / MENDES] | FRENCH RADICAL SOCIALIST PARTY,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2224,COMMUNITY:2224,52,NARRATIVE:52,Norwegian Diplomatic and Military Strategies,18,NORWAY | LANGE | GERHARDSEN | Diplomatic Approach | Military Movement | Summit Conference | PASVIK RIVER | Rejection of American air units plan,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2225,COMMUNITY:2225,52,NARRATIVE:52,NATO's Strategic Response to Irian Campaign,4,NATO meeting | IRIAN CAMPAIGN | Sukarno's potential departure | USSR [MOCH / JULES] [86D8],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2226,COMMUNITY:2226,52,NARRATIVE:52,Military Alliances and Communication in Portugal,4,MAAG [PRAVDA / PORTUGAL] | USSR [PRAVDA / PORTUGAL] | Portugal's defense needs communication | Soviet pressure on Denmark,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2227,COMMUNITY:2227,52,NARRATIVE:52,Soviet Strategic Leadership in the Far East,4,SOVIET HIGH COMMAND | SOVIET FAR EAST | Meeting proposal between Tito and Gruber | Soviet interference complaint,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2228,COMMUNITY:2228,53,NARRATIVE:53,Lebanese Commandos and Afghan Government Dynamics,5,AFGHAN GOVERNMENT [SQUAD / EGYPTIANS] | LEBANESE COMMANDO SQUAD | Capture of Lebanese commando squad | General strikes and violence | Proposal for railroad,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2229,COMMUNITY:2229,53,NARRATIVE:53,Diplomatic Relations and Security Strategies,10,SPAAK | ALGER HUYSMANS SPAAK | USSR offers diplomatic relations to Laos | BRITISH DEFENSE MINISTRY | NATO strategy review proposal | Questioning of ostracizing Nasir | SEVEN | USSR [HUYSMANS / ALGER],Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2230,COMMUNITY:2230,53,NARRATIVE:53,Diplomatic Protests and Government Decisions,17,AMERICAN EMBASSY | Protest of Munitions Shipments | POLISH GOVERNMENT [SALAHEDDIN / NAGIB] | French assembly vote | Integration negotiations | DO SON AIRFIELD | BRUNO KREISKY | FRENCH VIETNAMESE ORGANIZATION,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2231,COMMUNITY:2231,53,NARRATIVE:53,East German Political Purges and Discourse,8,Purge trial of East German Reds | Speech by Deputy Prime Minister Rau | ANNA SEGHERS | ARNOLD ZWEIG | DEPUTY PRIME MINISTER RAU | GERHARD EISLER | PAUL MERKER | WILLI KREIKEMEYER,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2232,COMMUNITY:2232,53,NARRATIVE:53,Political Maneuvering and Agreements,6,Agreement signing | Political pressure for cabinet change | ASALI CABINET [RESURRECTION / AZM] | EGYPTIAN EMBASSY [RESURRECTION / AZM] | POPULIST PARTY [RESURRECTION / AZM] | VIET MINH [RESURRECTION / AZM],Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2233,COMMUNITY:2233,53,NARRATIVE:53,Cold War Political Dynamics in South Asia,7,Anti-Turkish propaganda complaint | Health deterioration of King Talal | International conference against German agreements | KIDWAI | AYYANGAR | COMMUNISTS [AYYANGAR / TALAL] | KATJU,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2234,COMMUNITY:2234,53,NARRATIVE:53,Labor and Political Tensions in Eastern Europe,14,Support for German NATO entry | Dismissals of Hungarian workers | HUNGARIAN WORKERS | Skepticism about German rearmament | Opposition to 'little NATO' concept | Return of Soviet advisers | BELGIAN FOREIGN MINISTRY [SHIPBUILDING / BELGIUM] | CZECH AGRICULTURE,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2235,COMMUNITY:2235,53,NARRATIVE:53,Benghazi Anti-Western Protests,4,BENGAZI | Anti-Western Demonstration | Defeat of Proposed Algerian Statute | French Attack,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2236,COMMUNITY:2236,53,NARRATIVE:53,British Government Decision-Making Processes,4,British Cabinet Decision | BOARD OF TRADE [VREDENBURCH / COORDINATING] | TREASURY [VREDENBURCH / COORDINATING] | VAN VREDENBURCH,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2237,COMMUNITY:2237,53,NARRATIVE:53,Geopolitical Discussions in Northeastern Siberia,9,BONN [VERKHOYANSK / FOOCHOW] | VERKHOYANSK | VIET MINH [VERKHOYANSK / FOOCHOW] | Discussion of Korean question | Disturbance in Northeastern Siberia | Proposed Cyprus talks | Reduction of military forces in unity negotiations | Soviet Aviation Day air show,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2238,COMMUNITY:2238,53,NARRATIVE:53,Burmese and Chinese Nationalist Military Dynamics,5,BURMESE ARMY [SELWYN / CHURCHILL] | CHINESE NATIONALISTS [SELWYN / CHURCHILL] | Anglo-Egyptian talks | Chinese Nationalists prepare to attack | East-West talks,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2239,COMMUNITY:2239,53,NARRATIVE:53,International Political Maneuvering in the 1960s,8,Advice to release American airmen | Pastor Niemoeller's visit to Moscow | Possible change of government in Panama | BURMESE GOVERNMENT [HARMODIO / PASTOR] | EAST GERMAN GOVERNMENT [HARMODIO / PASTOR] | ECA [HARMODIO / PASTOR] | PASTOR NIEMOELLER | PRESIDENT AROSEMENA,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2240,COMMUNITY:2240,53,NARRATIVE:53,Cuban Political Turmoil and Security,9,CARLOS PRIO SOCARRAS | CUBAN SECURITY AUTHORITIES | Arrest of Prio and others | Cuban revolt attempt | Czech reception | Italian cabinet formation | CZECH DELEGATION [SOCARRAS / PRIO] | HUNGARIAN AMBASSADOR,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2241,COMMUNITY:2241,53,NARRATIVE:53,French Political Dynamics in Global Context,8,FRENCH PARLIAMENT [CANADA / AUSTRALIA] | PREMIER DESIGNATE FELIX GAILLARD | CHIEF OF STAFF BIZRI | Agreement between Ceylon and Burma | Defense preparations in Syria | Public resistance training in Syria | Request for foreign loan | Wheat offer to India,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2242,COMMUNITY:2242,53,NARRATIVE:53,Venezuelan Political Party Coalition,8,Meeting of Venezuelan political parties | Ouster of President Shishakli | CHRISTIAN SOCIALISTS | COMMUNISTS [NAGIB / SHISHAKLI] | HASHIM AL ATASI | ITALIAN FOREIGN MINISTRY [NAGIB / SHISHAKLI] | NASR [NAGIB / SHISHAKLI] | REPUBLICAN DEMOCRATS,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2243,COMMUNITY:2243,53,NARRATIVE:53,Military Influence in Political Processes,6,Army involvement in elections | COL ANTUN SAAD | JAPANESE COMMUNISTS | Mobilization of Koreans | President's visit | UAR [SOREN / CHOSEN],Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2244,COMMUNITY:2244,53,NARRATIVE:53,Israeli Military Engagements on Syrian Border,10,ISRAELI TROOPS | Israeli-Syrian border incident | Resignation of Phoui government | COMMITTEE FOR DEFENSE OF NATIONAL INTERESTS [PoliticalGroup] | Movement of Israeli troops | KING [UNTSO / TIBERIAS] | LEBANESE ARMY [UNTSO / SUPERVISION] | UN OBSERVER HUTCHISON,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2245,COMMUNITY:2245,53,NARRATIVE:53,Communist Influence in Cold War Politics,2,COMMUNIST CHINESE | RUSSIAN INFLUENCE,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2246,COMMUNITY:2246,53,NARRATIVE:53,Egyptian Communist Party Dynamics,9,COMMUNIST PARTY OF EGYPT | Arrests of Communist Leaders | Request for Arms | Voting Influence | MUHIEDDIN | EGYPTIAN POLICE [MUHIEDDIN / TURKEY] | KAREN INSURGENTS [MUHIEDDIN / TURKEY] | NASR [MUHIEDDIN / TURKEY],Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2247,COMMUNITY:2247,53,NARRATIVE:53,Czechoslovak Diplomatic Engagements in NATO,5,CZECHOSLOVAK FOREIGN OFFICE | NATO [FAROUK / HAGUE] | Czechoslovak communication | Discussion on Sudan recognition | NATO conference in Lisbon,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2248,COMMUNITY:2248,53,NARRATIVE:53,British Military Deployment and Governance,3,Deployment of British troops | EDMOND BARRACHIN | NATIONAL CONSTITUTIONAL COMMISSION,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2249,COMMUNITY:2249,53,NARRATIVE:53,Labor Strikes at Fiat in Turin,4,FIAT FACTORY | TURIN | Firing of employees | Wave of strikes,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
2250,COMMUNITY:2250,53,NARRATIVE:53,Brazilian Foreign Office Military Meetings,2,FOREIGN OFFICE [BRAZIL / STATES] | Meeting of political and military leaders,Geopolitical Dynamics and Internal Conflicts,33,This narrative explores the interplay between global diplomacy and local political tensions across various regions.
