alias,canonical_label,review_status,heuristic_reason,final_score,openai_decision,openai_confidence
SOVIET PREMIER BULGANIN,BULGANIN,accept_openai,lexical_context_similarity,0.7548,merge,0.9
SOVIET PREMIER KHRUSHCHEV,KHRUSHCHEV,accept_openai,lexical_context_similarity,0.6423,merge,0.9
SOVIET PRESIDENT BREZHNEV,BREZHNEV,accept_openai,lexical_context_similarity,0.6155,merge,0.85
SOVIET THIRD LONG RANGE AIR ARMY,THIRD LONG RANGE AIR ARMY,accept_openai,lexical_context_similarity,0.8192,merge,0.85
SOVIET TRADE DELEGATION,SOVIET DELEGATION,accept_openai,lexical_context_similarity,0.7681,merge,0.85
SOVIET UN DELEGATE VYSHINSKY,SOVIET UN DELEGATE,accept_openai,lexical_context_similarity,0.6785,merge,0.8
SOVIET UN DELEGATES,SOVIET DELEGATION,accept_openai,lexical_context_similarity,0.6152,merge,0.8
SOVIET UN DELEGATION,SOVIET DELEGATION,accept_openai,lexical_context_similarity,0.8252,merge,0.85
SOVIET ZONE OF GERMANY,SOVIET ZONE,accept_openai,lexical_context_similarity,0.6533,merge,0.8
SOVIET-MADE IL-14,SOVIET IL-14,accept_openai,lexical_context_similarity,0.6904,merge,0.9
SPANISH FOREIGN MINISTER,SPANISH FOREIGN MINISTER CASTIELLA,accept_openai,lexical_context_similarity,0.6837,merge,0.8
SPARKS,AMBASSADOR SPARKS,accept_rule,person_title_variant,0.95,,
SRI LANKA FREEDOM PARTY (SLFP),SRI LANKA FREEDOM PARTY,accept_rule,parenthetical_base_match,0.91,,
STANDARD OIL,STANDARD OIL COMPANY OF NEW JERSEY,accept_openai,lexical_context_similarity,0.607,merge,0.8
STANDARD OIL COMPANY (N. J.),STANDARD OIL COMPANY OF NEW JERSEY,accept_openai,lexical_context_similarity,0.6683,merge,0.8
STANDARD OIL OF NEW JERSEY,STANDARD OIL COMPANY OF NEW JERSEY,accept_openai,lexical_context_similarity,0.8078,merge,0.8
STANLEYVILLE GOVERNMENT,STANLEYVILLE REGIME,accept_openai,lexical_context_similarity,0.6165,merge,0.85
STANTON,AMBASSADOR STANTON,accept_rule,person_title_variant,0.95,,
STATE DEPARTMENT,DEPARTMENT OF STATE,accept_openai,lexical_context_similarity,0.8437,merge,0.9
STATE ECONOMIC COMMISSION,USSR STATE ECONOMIC COMMISSION,accept_openai,lexical_context_similarity,0.8049,merge,0.8
STATE SECRETARY HALLSTEIN,STATE SECRETARY FOR FOREIGN AFFAIRS HALLSTEIN,accept_openai,lexical_context_similarity,0.6383,merge,0.8
STEFAN CARDINAL WYSZYNSKI,CARDINAL WYSZYNSKI,accept_openai,lexical_context_similarity,0.7485,merge,0.85
STEVENSON,AMBASSADOR STEVENSON,accept_rule,person_title_variant,0.95,,
SUBARNA,SUBARNA SHUMSHERE,accept_openai,lexical_context_similarity,0.6189,merge,0.85
SUDANESE COMMUNISTS,SUDANESE COMMUNIST PARTY,accept_openai,lexical_context_similarity,0.6146,merge,0.8
SUDANESE MILITARY GOVERNMENT,SUDANESE GOVERNMENT,accept_openai,lexical_context_similarity,0.758,merge,0.8
SUDANESE MILITARY REGIME,SUDANESE GOVERNMENT,accept_openai,lexical_context_similarity,0.6281,merge,0.8
SUDANESE PRIME MINISTER ABBOUD,PRIME MINISTER ABBOUD,accept_openai,lexical_context_similarity,0.7832,merge,0.85
SUEZ AREA,SUEZ,accept_openai,lexical_context_similarity,0.6311,merge,0.8
SUEZ COMPANY,SUEZ CANAL COMPANY,accept_openai,lexical_context_similarity,0.7676,merge,0.8
SUHRAWARDYS AWAMI LEAGUE,AWAMI LEAGUE,accept_openai,lexical_context_similarity,0.66,merge,0.85
SUKENDRO,LT. COL. SUKENDRO,accept_openai,lexical_context_similarity,0.6283,merge,0.85
SUKSELAINE,SUKSELAINEN,accept_openai,lexical_context_similarity,0.6134,merge,0.85
SULH,SAMI SULH,accept_openai,lexical_context_similarity,0.6115,merge,0.85
SULTAN BEN ARAFA,SULTAN MOHAMED BEN ARAFA,accept_openai,lexical_context_similarity,0.8065,merge,0.8
SULTAN BEN YOUSSEF,MOHAMED BEN YOUSSEF,accept_openai,lexical_context_similarity,0.7719,merge,0.85
SULTAN MOHAMED BEN YOUSSEF,MOHAMED BEN YOUSSEF,accept_openai,lexical_context_similarity,0.8202,merge,0.85
SULTAN MOHAMMED BEN ARAFA,SULTAN MOHAMED BEN ARAFA,accept_openai,lexical_context_similarity,0.7392,merge,0.8
SUMATRA,CENTRAL SUMATRA,accept_openai,lexical_context_similarity,0.7213,merge,0.85
SUMUAL,LT. COL. SUMUAL,accept_openai,lexical_context_similarity,0.6263,merge,0.85
SUWAIDI,AL SUWAIDI,accept_openai,lexical_context_similarity,0.6957,merge,0.8
SVETOZAR VUKMANOVIC-TEMPO,VUKMANOVIC-TEMPO,accept_openai,lexical_context_similarity,0.7201,merge,0.85
SWISS MINISTER,SWISS MINISTER TO CHINA,accept_openai,lexical_context_similarity,0.6558,merge,0.8
SWISS REPRESENTATIVES,SWISS REPRESENTATIVE,accept_openai,lexical_context_similarity,0.6309,merge,0.85
SYRIAN,SYRIAN GOVERNMENT,accept_openai,lexical_context_similarity,0.611,merge,0.8
SYRIAN ARMY OFFICERS,SYRIAN ARMY,accept_openai,lexical_context_similarity,0.6553,merge,0.8
SYRIAN BAATH PARTY,BAATH PARTY,accept_openai,lexical_context_similarity,0.7246,merge,0.8
SYRIAN BAATHIST PARTY,BAATH PARTY,accept_openai,lexical_context_similarity,0.7792,merge,0.8
SYRIAN BAATHISTS,BAATH PARTY,accept_openai,lexical_context_similarity,0.6238,merge,0.8
SYRIAN CHIEF OF STAFF,SYRIAN CHIEF OF STAFF BIZRI,accept_openai,lexical_context_similarity,0.7284,merge,0.8
SYRIAN DEFENSE MINISTER,SYRIAN MINISTER OF DEFENSE,accept_openai,lexical_context_similarity,0.7264,merge,0.9
SYRIAN PRESIDENT QUWATLI,QUWATLI,accept_openai,lexical_context_similarity,0.7492,merge,0.8
SYRIAN PRIME MINISTER,SYRIAN PRIME MINISTER ASALI,accept_openai,lexical_context_similarity,0.7562,merge,0.85
SYRIAS COMMUNIST PARTY,SYRIAN COMMUNIST PARTY,accept_openai,lexical_context_similarity,0.6773,merge,0.8
T-34 TANKS,T-34 MEDIUM TANKS,accept_openai,lexical_context_similarity,0.6559,merge,0.8
TACHEN,TACHEN ISLANDS,accept_openai,lexical_context_similarity,0.69,merge,0.85
TAIPEIS MINISTRY OF NATIONAL DEFENSE,MINISTRY OF NATIONAL DEFENSE,accept_openai,lexical_context_similarity,0.7298,merge,0.8
TAKETORA OGATA,OGATA,accept_openai,lexical_context_similarity,0.6393,merge,0.85
TALLAL,PRINCE TALLAL,accept_rule,person_title_variant,0.95,,
TAMAYO SUAREZ,OSCAR TAMAYO SUAREZ,accept_openai,lexical_context_similarity,0.6889,merge,0.85
TANZAN ISHIBASHI,ISHIBASHI,accept_openai,lexical_context_similarity,0.7214,merge,0.85
TAPANULI PROVINCE,TAPANULI,accept_openai,lexical_context_similarity,0.6848,merge,0.85
TAPLINE COMPANY,TAPLINE,accept_openai,lexical_context_similarity,0.692,merge,0.85
TASHKO,KOCO TASHKO,accept_openai,lexical_context_similarity,0.6675,merge,0.85
TEIMUR BAKHTIAR,GENERAL BAKHTIAR,accept_rule,person_title_variant,0.95,,
TEL-AVIV,TEL AVIV,accept_rule,token_bag_match,0.94,,
TEME SEJKO,TEMI SEJKO,accept_openai,lexical_context_similarity,0.6398,merge,0.8
TEMIR TAU,TEMIR-TAU,accept_rule,token_bag_match,0.94,,
TEMPLER,GENERAL TEMPLER,accept_rule,person_title_variant,0.95,,
THA THOM AIRSTRIP,THA THOM,accept_openai,lexical_context_similarity,0.66,merge,0.8
THAN TUN,THAKIN THAN TUN,accept_openai,lexical_context_similarity,0.6927,merge,0.85
THANAT,THANAT KHOMAN,accept_openai,lexical_context_similarity,0.6333,merge,0.85
THE ATTORNEY GENERAL,ATTORNEY GENERAL,accept_rule,person_title_variant,0.9835,,
THE CENTRAL INTELLIGENCE BULLETIN,CENTRAL INTELLIGENCE BULLETIN,accept_rule,token_bag_match,0.94,,
THE CHAIRMAN,CHAIRMAN,accept_rule,token_bag_match,0.94,,
THE COMMUNISTS,FRENCH COMMUNIST PARTY,accept_openai,lexical_context_similarity,0.6293,merge,0.8
THE DEPARTMENT OF COMMERCE,DEPARTMENT OF COMMERCE,accept_rule,token_bag_match,0.9881,,
THE DEPARTMENT OF DEFENSE,DEPARTMENT OF DEFENSE,accept_rule,token_bag_match,0.9706,,
THE DEPARTMENT OF JUSTICE,DEPARTMENT OF JUSTICE,accept_rule,token_bag_match,0.94,,
THE DEPARTMENT OF STATE,DEPARTMENT OF STATE,accept_rule,token_bag_match,0.9764,,
THE DIRECTOR,DIRECTOR,accept_rule,token_bag_match,0.94,,
THE GOVERNMENT,BRITISH GOVERNMENT,accept_openai,lexical_context_similarity,0.6651,merge,0.8
THE JERUSALEM POST,JERUSALEM POST,accept_rule,token_bag_match,0.94,,
THE JOINT CHIEFS OF STAFF,AMERICAN JOINT CHIEFS OF STAFF,accept_openai,lexical_context_similarity,0.7127,merge,0.85
THE KING,KING SAVANG,accept_rule,token_bag_match,0.94,,
THE MACMILLAN GOVERNMENT,MACMILLAN GOVERNMENT,accept_rule,token_bag_match,0.94,,
THE MAHDI,MAHDI,accept_rule,person_title_variant,0.95,,
THE NATIONAL SECURITY AGENCY,NATIONAL SECURITY AGENCY,accept_rule,token_bag_match,0.94,,
THE NATIONAL VOICE OF IRAN,NATIONAL VOICE OF IRAN,accept_rule,token_bag_match,0.94,,
THE NETHERLANDS,NETHERLANDS,accept_rule,token_bag_match,0.94,,
THE SECRETARY OF COMMERCE,SECRETARY OF COMMERCE,accept_rule,token_bag_match,0.9657,,
THE SECRETARY OF DEFENSE,SECRETARY OF DEFENSE,accept_rule,token_bag_match,0.94,,
THE SECRETARY OF STATE,SECRETARY OF STATE,accept_rule,token_bag_match,0.9639,,
THE SECRETARY OF THE INTERIOR,SECRETARY OF THE INTERIOR,accept_rule,token_bag_match,0.94,,
THE SHAH,SHAH,accept_rule,person_title_variant,0.95,,
THE UNDER SECRETARY OF STATE,UNDER SECRETARY OF STATE,accept_openai,lexical_context_similarity,0.753,merge,0.8
THE UNITED STATES,UNITED STATES,accept_openai,lexical_context_similarity,0.601,merge,0.8
THE VICE-PRESIDENT,THE VICE PRESIDENT,accept_rule,person_title_variant,0.95,,
THE WHITE HOUSE,EXECUTIVE OFFICES OF THE WHITE HOUSE,accept_openai,lexical_context_similarity,0.7035,merge,0.8
THEO LEFEVRE,LEFEVRE,accept_openai,lexical_context_similarity,0.6802,merge,0.8
THEODORE BLANK,THEODOR BLANK,accept_openai,lexical_context_similarity,0.6915,merge,0.85
THIRD INFANTRY DIVISION,BRITISH THIRD INFANTRY DIVISION,accept_openai,lexical_context_similarity,0.743,merge,0.85
THOMPSON,AMBASSADOR THOMPSON,accept_rule,person_title_variant,0.95,,
THONDUP,GYALO THONDUP,accept_openai,lexical_context_similarity,0.6968,merge,0.8
THREE WESTERN POWERS,WESTERN POWERS,accept_openai,lexical_context_similarity,0.719,merge,0.8
TIBERIAS,LAKE TIBERIAS,accept_openai,lexical_context_similarity,0.7066,merge,0.8
TIMBERLAKE,AMBASSADOR TIMBERLAKE,accept_rule,person_title_variant,0.95,,
TIMUR BAKHTIAR,GENERAL BAKHTIAR,accept_openai,lexical_context_similarity,0.7019,merge,0.85
TODOR ZHIVKOV,ZHIVKOV,accept_openai,lexical_context_similarity,0.6692,merge,0.8
TOMAS ROMERO PEREIRA,ROMERO PEREIRA,accept_openai,lexical_context_similarity,0.7427,merge,0.8
TONKIN DELTA,TONKIN,accept_openai,lexical_context_similarity,0.7093,merge,0.8
TORRES,GENERAL TORRES,accept_rule,person_title_variant,0.95,,
TOURÉ,SEKOU TOURÉ,accept_openai,lexical_context_similarity,0.7142,merge,0.9
TRADE UNION CONGRESS,TRADES UNION CONGRESS,accept_openai,lexical_context_similarity,0.7341,merge,0.8
TRANS ARABIAN PIPELINE COMPANY,TRANS-ARABIAN PIPELINE COMPANY,accept_rule,token_bag_match,0.94,,
TRANS ARABIAN PIPELINE COMPANY (TAPLINE),TRANS-ARABIAN PIPELINE COMPANY,accept_openai,lexical_context_similarity,0.6932,merge,0.85
TRANS-ARABIAN PIPELINE (TAPLINE),TRANS-ARABIAN PIPELINE,accept_rule,parenthetical_base_match,0.91,,
TRANS-ARABIAN PIPELINE COMPANY (TAPLINE),TRANS-ARABIAN PIPELINE COMPANY,accept_openai,lexical_context_similarity,0.7396,merge,0.8
TRANSCAUCASIAN MILITARY DISTRICT,TRANSCAUCASUS MILITARY DISTRICT,accept_openai,lexical_context_similarity,0.7152,merge,0.85
TREVELYAN,AMBASSADOR TREVELYAN,accept_rule,person_title_variant,0.95,,
TRIESTE FREE TERRITORY,FREE TERRITORY OF TRIESTE,accept_openai,lexical_context_similarity,0.8235,merge,0.85
TRIESTE PRO-COMINFORM COMMUNIST PARTY,PRO-COMINFORM COMMUNIST PARTY,accept_openai,lexical_context_similarity,0.7653,merge,0.8
TRIESTE PRO-COMINFORM PARTY,PRO-COMINFORM COMMUNIST PARTY,accept_openai,lexical_context_similarity,0.7543,merge,0.8
TRIESTE ZONE B,ZONE B,accept_openai,lexical_context_similarity,0.6247,merge,0.8
TRIMBLE,AMBASSADOR TRIMBLE,accept_rule,person_title_variant,0.95,,
TRINH MINH THE,COLONEL TRINH MINH THE,accept_rule,person_title_variant,0.95,,
TRINQUIER,COLONEL TRINQUIER,accept_rule,person_title_variant,0.95,,
TROTSKYITE GROUP,TROTSKYITE PARTY,accept_openai,lexical_context_similarity,0.6159,merge,0.85
TRUJILLO GOVERNMENT,TRUJILLO REGIME,accept_openai,lexical_context_similarity,0.6139,merge,0.8
TRUJILLO GROUP,TRUJILLO REGIME,accept_openai,lexical_context_similarity,0.6067,merge,0.8
TSHOMBE,TSHOMBÉ,accept_openai,lexical_context_similarity,0.6468,merge,0.9
TSHOMBE GOVERNMENT,TSHOMBÉS GOVERNMENT,accept_openai,lexical_context_similarity,0.6201,merge,0.85
TSHOMBÉ GOVERNMENT,TSHOMBÉS GOVERNMENT,accept_openai,lexical_context_similarity,0.82,merge,0.82
TSHOMBÉS KATANGA GOVERNMENT,TSHOMBÉS GOVERNMENT,accept_openai,lexical_context_similarity,0.743,merge,0.85
TSUSHIMA,JUICHI TSUSHIMA,accept_openai,lexical_context_similarity,0.6173,merge,0.85
TUBMAN,PRESIDENT TUBMAN,accept_rule,person_title_variant,0.95,,
TUDEH PARTY,TUDEH,accept_openai,lexical_context_similarity,0.7324,merge,0.8
TUNISIAN NEO-DESTOUR,NEO-DESTOUR,accept_openai,lexical_context_similarity,0.7511,merge,0.85
TUNISIAN NEO-DESTOUR PARTY,NEO-DESTOUR,accept_openai,lexical_context_similarity,0.7731,merge,0.8
TUNISIAN PRESIDENT,BOURGUIBA,accept_openai,lexical_context_similarity,0.6568,merge,0.8
TUNISIAN PRESIDENT BOURGUIBA,BOURGUIBA,accept_openai,lexical_context_similarity,0.6434,merge,0.9
TUNISIAN PRIME MINISTER,TUNISIAN PRIME MINISTER CHENIK,accept_openai,lexical_context_similarity,0.7268,merge,0.85
TURKES,COLONEL TURKES,accept_rule,person_title_variant,0.95,,
TURKISH AMBASSADOR GOKER,TURKISH AMBASSADOR,accept_openai,lexical_context_similarity,0.7233,merge,0.8
TURKISH AMBASSADOR VERGIN,TURKISH AMBASSADOR,accept_openai,lexical_context_similarity,0.7093,merge,0.85
TURKISH FOREIGN MINISTER,TURKISH FOREIGN MINISTER KOPRULU,accept_openai,lexical_context_similarity,0.6506,merge,0.85
TURKISH FOREIGN MINISTER SARPER,FOREIGN MINISTER SARPER,accept_openai,lexical_context_similarity,0.7724,merge,0.85
TURKISH PREMIER MENDERES,MENDERES,accept_openai,lexical_context_similarity,0.7436,merge,0.8
TURKISH PRESIDENT BAYAR,BAYAR,accept_openai,lexical_context_similarity,0.7185,merge,0.85
TURKISH PRIME MINISTER,PRIME MINISTER MENDERES,accept_openai,lexical_context_similarity,0.7318,merge,0.85
TURKISH PRIME MINISTER MENDERES,PRIME MINISTER MENDERES,accept_openai,lexical_context_similarity,0.803,merge,0.8
TURKISH-IRAQI TREATY,TURKISH-IRAQI PACT,accept_openai,lexical_context_similarity,0.6389,merge,0.8
TURKISH-IRAQI-BRITISH PACT,TURKISH-IRAQI PACT,accept_openai,lexical_context_similarity,0.7099,merge,0.85
TYURA TAM GUIDED MISSILE TEST RANGE,TYURA TAM,accept_openai,lexical_context_similarity,0.872,merge,0.9
TYURA TAM MISSILE TEST RANGE,TYURA TAM,accept_openai,lexical_context_similarity,0.6891,merge,0.85
TYURA TAM-KLYUCHI,TYURA TAM,accept_openai,lexical_context_similarity,0.6524,merge,0.8
TYURA TAM/KLYUCHI,TYURA TAM,accept_openai,lexical_context_similarity,0.6665,merge,0.8
U BA SWE,BA SWE,accept_openai,lexical_context_similarity,0.8239,merge,0.85
U KYAW NYEIN,KYAW NYEIN,accept_openai,lexical_context_similarity,0.8979,merge,0.9
U.S. AMBASSADOR GRADY,US AMBASSADOR GRADY,accept_openai,lexical_context_similarity,0.7572,merge,0.9
UAR (UNITED ARAB REPUBLIC),UNITED ARAB REPUBLIC,accept_openai,lexical_context_similarity,0.6931,merge,0.9
UAR NATIONAL UNION,NATIONAL UNION,accept_openai,lexical_context_similarity,0.7369,merge,0.8
UAR PRESIDENT NASIR,PRESIDENT NASIR,accept_openai,lexical_context_similarity,0.8157,merge,0.85
UK CONSERVATIVE PARTY,CONSERVATIVE PARTY,accept_openai,lexical_context_similarity,0.8209,merge,0.85
UK FOREIGN SECRETARY,FOREIGN SECRETARY MORRISON,accept_openai,lexical_context_similarity,0.7282,merge,0.85
UK FOREIGN SECRETARY MORRISON,FOREIGN SECRETARY MORRISON,accept_openai,lexical_context_similarity,0.8245,merge,0.85
UK GOVERNMENT,BRITISH GOVERNMENT,accept_openai,lexical_context_similarity,0.6159,merge,0.8
UK PRIME MINISTER MACMILLAN,PRIME MINISTER MACMILLAN,accept_openai,lexical_context_similarity,0.8347,merge,0.9
UN ARMISTICE COMMISSION,MIXED ARMISTICE COMMISSION,accept_openai,lexical_context_similarity,0.7663,merge,0.85
UN COMMISSION FOR THE UNIFICATION AND REHABILITATION OF KOREA,UNITED NATIONS COMMISSION FOR THE UNIFICATION AND REHABILITATION OF KOREA,accept_openai,lexical_context_similarity,0.7555,merge,0.8
UN ECONOMIC COMMISSION FOR EUROPE,ECONOMIC COMMISSION FOR EUROPE,accept_openai,lexical_context_similarity,0.8371,merge,0.9
UN EMERGENCY FORCE (UNEF),UNITED NATIONS EMERGENCY FORCE (UNEF),accept_openai,lexical_context_similarity,0.6408,merge,0.9
UN PALESTINE CONCILIATION COMMISSION,PALESTINE CONCILIATION COMMISSION,accept_openai,lexical_context_similarity,0.8572,merge,0.9
UN RELIEF AND WORKS AGENCY,UNITED NATIONS RELIEF AND WORKS AGENCY,accept_openai,lexical_context_similarity,0.6801,merge,0.8
UN TRUCE ORGANIZATION,UN TRUCE SUPERVISORY ORGANIZATION,accept_openai,lexical_context_similarity,0.7414,merge,0.85
UN TRUCE SUPERVISION ORGANIZATION (UNTSO),UN TRUCE SUPERVISORY ORGANIZATION,accept_openai,lexical_context_similarity,0.6234,merge,0.8
UNCURK,UNITED NATIONS COMMISSION FOR THE UNIFICATION AND REHABILITATION OF KOREA,accept_rule,acronym_match,0.9,,
UNDER SECRETARY OF STATE FOR ECONOMIC AFFAIRS,UNDER SECRETARY OF STATE,accept_openai,lexical_context_similarity,0.6701,merge,0.85
UNDER SECRETARY OF STATE FOR POLITICAL AFFAIRS,UNDER SECRETARY OF STATE,accept_openai,lexical_context_similarity,0.8446,merge,0.85
UNDER SECRETARY OF STATE MURPHY,UNDER SECRETARY OF STATE,accept_openai,lexical_context_similarity,0.6853,merge,0.85
UNION OF THE ANGOLAN PEOPLE (UPA),ANGOLAN PEOPLES UNION (UPA),accept_openai,lexical_context_similarity,0.7157,merge,0.85
UNION OF THE CAMEROONS POPULATIONS,UNION OF THE CAMEROONS POPULATION,accept_openai,lexical_context_similarity,0.7527,merge,0.8
UNIONIST PARTY,NATIONAL UNIONIST PARTY,accept_openai,lexical_context_similarity,0.7312,merge,0.85
UNITED ARAB REPUBLIC (UAR),UNITED ARAB REPUBLIC,accept_rule,parenthetical_base_match,0.91,,
UNITED DEMOCRATIC LEFT (EDA),UNITED DEMOCRATIC LEFT,accept_rule,parenthetical_base_match,0.91,,
UNITED FRONT PARTY,UNITED FRONT,accept_openai,lexical_context_similarity,0.8111,merge,0.8
UNITED NATIONAL PARTY (UNP),UNITED NATIONAL PARTY,accept_rule,parenthetical_base_match,0.91,,
UNITED NATIONS (UN),UNITED NATIONS,accept_rule,parenthetical_base_match,0.91,,
UNITED NATIONS GENERAL ASSEMBLY,UN GENERAL ASSEMBLY,accept_openai,lexical_context_similarity,0.6376,merge,0.85
UNITED NATIONS SECURITY COUNCIL,UN SECURITY COUNCIL,accept_openai,lexical_context_similarity,0.637,merge,0.85
UNITED NATIONS TRUCE SUPERVISION ORGANIZATION,UN TRUCE SUPERVISORY ORGANIZATION,accept_openai,lexical_context_similarity,0.6453,merge,0.85
UNITED STATES (US),UNITED STATES,accept_rule,parenthetical_base_match,0.91,,
UNITED STATES EMBASSY IN LONDON,UNITED STATES EMBASSY,accept_openai,lexical_context_similarity,0.759,merge,0.8
UNITED STATES EMBASSY IN ROME,UNITED STATES EMBASSY,accept_openai,lexical_context_similarity,0.7853,merge,0.85
UNITED STATES EMBASSY IN SANTIAGO,US EMBASSY IN SANTIAGO,accept_openai,lexical_context_similarity,0.6002,merge,0.8
UNITED STATES INFORMATION SERVICE,UNITED STATES INFORMATION AGENCY,accept_openai,lexical_context_similarity,0.644,merge,0.8
UNITED STATES OF AMERICA,UNITED STATES,accept_openai,lexical_context_similarity,0.7324,merge,0.8
UNITED WORKERS PARTY,POLISH UNITED WORKERS PARTY,accept_openai,lexical_context_similarity,0.6701,merge,0.85
UNP,UNITED NATIONAL PARTY,accept_rule,acronym_match,0.9,,
UNR,UNION FOR THE NEW REPUBLIC (UNR),accept_rule,acronym_match,0.9,,
UPPER TACHEN,TACHEN ISLANDS,accept_openai,lexical_context_similarity,0.6367,merge,0.8
URRUTIA,MANUEL URRUTIA,accept_openai,lexical_context_similarity,0.6319,merge,0.8
US,UNITED STATES,accept_rule,acronym_match,0.9,,
US AMBASSADOR,AMERICAN AMBASSADOR,accept_openai,lexical_context_similarity,0.6205,merge,0.85
US AMBASSADOR ALLEN,AMBASSADOR ALLEN,accept_openai,lexical_context_similarity,0.8833,merge,0.9
US AMBASSADOR AUSTIN,AMBASSADOR AUSTIN,accept_openai,lexical_context_similarity,0.8398,merge,0.85
US AMBASSADOR BEAM,AMERICAN AMBASSADOR,accept_openai,lexical_context_similarity,0.6777,merge,0.8
US AMBASSADOR BERNBAUM,AMERICAN AMBASSADOR,accept_openai,lexical_context_similarity,0.6001,merge,0.8
US AMBASSADOR BERRY,AMBASSADOR BERRY,accept_openai,lexical_context_similarity,0.8186,merge,0.9
US AMBASSADOR BONSAL,AMBASSADOR BONSAL,accept_openai,lexical_context_similarity,0.8043,merge,0.8
US AMBASSADOR BRIGGS,AMBASSADOR BRIGGS,accept_openai,lexical_context_similarity,0.8112,merge,0.9
US AMBASSADOR BRUCE,AMBASSADOR BRUCE,accept_openai,lexical_context_similarity,0.8265,merge,0.85
US AMBASSADOR CAFFERY,AMBASSADOR CAFFERY,accept_openai,lexical_context_similarity,0.8312,merge,0.9
US AMBASSADOR DOWLING,AMBASSADOR DOWLING,accept_openai,lexical_context_similarity,0.7996,merge,0.8
US AMBASSADOR LODGE,AMBASSADOR LODGE,accept_openai,lexical_context_similarity,0.7963,merge,0.85
US AMBASSADOR MATTHEWS,AMBASSADOR MATTHEWS,accept_openai,lexical_context_similarity,0.8129,merge,0.9
US AMBASSADOR MCCONAUGHY,MCCONAUGHY,accept_openai,lexical_context_similarity,0.8116,merge,0.9
US AMBASSADOR MUCCIO,AMBASSADOR MUCCIO,accept_openai,lexical_context_similarity,0.8417,merge,0.9
US AMBASSADOR SPARKS,AMBASSADOR SPARKS,accept_openai,lexical_context_similarity,0.811,merge,0.81
US AMBASSADOR TRIMBLE,AMBASSADOR TRIMBLE,accept_openai,lexical_context_similarity,0.8073,merge,0.8
US AMBASSADOR WADSWORTH,AMBASSADOR WADSWORTH,accept_openai,lexical_context_similarity,0.825,merge,0.85
US AMBASSADOR WAILES,AMBASSADOR WAILES,accept_openai,lexical_context_similarity,0.7991,merge,0.8
US ARMY ATTACHE,AMERICAN ARMY ATTACHÉ,accept_openai,lexical_context_similarity,0.6649,merge,0.8
US ARMY ATTACHE IN TEHRAN,AMERICAN ARMY ATTACHÉ,accept_openai,lexical_context_similarity,0.7098,merge,0.85
US CONSUL BLANCKE,US CONSUL,accept_openai,lexical_context_similarity,0.615,merge,0.8
US CONSUL GENERAL DEARBORN,US CONSUL GENERAL,accept_openai,lexical_context_similarity,0.6366,merge,0.8
US CONSUL GENERAL IN SINGAPORE,US CONSUL GENERAL,accept_openai,lexical_context_similarity,0.63,merge,0.8
US CONSUL IN HANOI,AMERICAN CONSUL,accept_openai,lexical_context_similarity,0.6722,merge,0.85
US CONSULATE GENERAL IN HONG KONG,US CONSUL GENERAL IN HONG KONG,accept_openai,lexical_context_similarity,0.7098,merge,0.85
US CONSULATE OFFICERS,US CONSULATE,accept_openai,lexical_context_similarity,0.6483,merge,0.8
