alias,canonical_label,notes,source,review_status,final_score
MUCCIO,AMBASSADOR MUCCIO,person_title_variant,stage_a1_auto,accept_rule,0.95
MUSA,GENERAL MUSA,person_title_variant,stage_a1_auto,accept_rule,0.95
NAGIB,GENERAL NAGIB,person_title_variant,stage_a1_auto,accept_rule,0.95
NAQDI,GENERAL NAQDI,person_title_variant,stage_a1_auto,accept_rule,0.95
NASUTION,GENERAL NASUTION,person_title_variant,stage_a1_auto,accept_rule,0.95
NAVARRE,GENERAL NAVARRE,person_title_variant,stage_a1_auto,accept_rule,0.95
NGUYEN CHI THANH,GENERAL NGUYEN CHI THANH,person_title_variant,stage_a1_auto,accept_rule,0.95
NGUYEN KHANH,GENERAL NGUYEN KHANH,person_title_variant,stage_a1_auto,accept_rule,0.95
NORSTAD,GENERAL NORSTAD,person_title_variant,stage_a1_auto,accept_rule,0.95
NURI-SAID,NURI SAID,person_title_variant,stage_a1_auto,accept_rule,0.95
ODANIEL,GENERAL ODANIEL,person_title_variant,stage_a1_auto,accept_rule,0.95
OSWALDO LOPEZ,COLONEL OSWALDO LOPEZ,person_title_variant,stage_a1_auto,accept_rule,0.95
OUANE,GENERAL OUANE,person_title_variant,stage_a1_auto,accept_rule,0.95
PAASIKIVI,PRESIDENT PAASIKIVI,person_title_variant,stage_a1_auto,accept_rule,0.95
PAEK SON-YOP,GENERAL PAEK SON-YOP,person_title_variant,stage_a1_auto,accept_rule,0.95
PAL MALETER,MAJOR GENERAL PAL MALETER,person_title_variant,stage_a1_auto,accept_rule,0.95
PAUL HENRI SPAAK,PAUL-HENRI SPAAK,person_title_variant,stage_a1_auto,accept_rule,0.95
PETSARATH,PRINCE PETSARATH,person_title_variant,stage_a1_auto,accept_rule,0.95
PEURIFOY,AMBASSADOR PEURIFOY,person_title_variant,stage_a1_auto,accept_rule,0.95
PHIN,GENERAL PHIN,person_title_variant,stage_a1_auto,accept_rule,0.95
PHOUMI,GENERAL PHOUMI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRASAD,PRESIDENT PRASAD,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER ABBOUD,ABBOUD,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER ABDIRASCID,ABDIRASCID,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER AHIDJO,AHIDJO,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER BIERUT,BIERUT,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER BOUN OUM,BOUN OUM,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER BULGANIN,BULGANIN,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER BUU LOC,BUU LOC,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER CHOU EN-LAI,CHOU EN-LAI,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER CYRANKIEWICZ,CYRANKIEWICZ,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER DE GAULLE,DE GAULLE,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER DEBRÉ,DEBRÉ,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER DIEM,DIEM,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER DJUANDA,DJUANDA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER EYSKENS,EYSKENS,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER FAURE,FAURE,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER GROTEWOHL,GROTEWOHL,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER HATOYAMA,HATOYAMA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER HOXHA,ENVER HOXHA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER HUU,TRAN VAN HUU,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER IBRAHIM,IBRAHIM,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER KADAR,KADAR,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER KATAY,KATAY,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER LUMUMBA,LUMUMBA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MALAN,MALAN,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MAYER,MAYER,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MENDERES,MENDERES,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MENDES-FRANCE,MENDES-FRANCE,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MOLLET,MOLLET,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER MUNTASSER,MUNTASSER,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER NAGY,IMRE NAGY,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER NASR,NASR,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER PELLA,PELLA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER PFLIMLIN,PFLIMLIN,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER PHIBUN,PHIBUN,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER PHOUI,PHOUI,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER QASIM,QASIM,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER RAKOSI,RAKOSI,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER RAZMARA,RAZMARA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SALAZAR,SALAZAR,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SARIT,SARIT,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SCELBA,SCELBA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SEGNI,SEGNI,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SHEHU,SHEHU,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SHEIKH ABDULLAH,SHEIKH ABDULLAH,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SIHANOUK,SIHANOUK,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SIROKY,SIROKY,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER SOUVANNA PHOUMA,SOUVANNA PHOUMA,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER TAM,TAM,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER TAMBRONI,TAMBRONI,person_title_variant,stage_a1_auto,accept_rule,0.95
PREMIER TSHOMBÉ,TSHOMBÉ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ABBOUD,ABBOUD,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT AHIDJO,AHIDJO,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ARAMBURU,ARAMBURU,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ARIAS,RICARDO ARIAS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT AURIOL,AURIOL,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT AYUB,AYUB,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BALAGUER,BALAGUER,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BATISTA,BATISTA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BAYAR,BAYAR,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BETANCOURT,BETANCOURT,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BOURGHIBA,BOURGHIBA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT BOURGUIBA,BOURGUIBA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT CASTILLO ARMAS,CASTILLO ARMAS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT CHIANG KAI-SHEK,CHIANG KAI-SHEK,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT DE GAULLE,DE GAULLE,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT DE LA GUARDIA,DE LA GUARDIA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT DIEM,DIEM,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT DUVALIER,DUVALIER,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ECHANDI,ECHANDI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT EISENHOWER,EISENHOWER,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT FRONDIZI,FRONDIZI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT GALVEZ,GALVEZ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT GRONCHI,GRONCHI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT GURSEL,GENERAL GURSEL,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT IBANEZ,IBANEZ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT KASAVUBU,KASAVUBU,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT KEKKONEN,KEKKONEN,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT LOPEZ MATEOS,LOPEZ MATEOS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT MAGLOIRE,PAUL MAGLOIRE,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT MAGSAYSAY,MAGSAYSAY,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT MAKARIOS,ARCHBISHOP MAKARIOS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT MIRZA,MIRZA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT MODIBO KEITA,MODIBO KEITA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT NAGIB,GENERAL NAGIB,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ODRIA,ODRIA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT PAZ,PAZ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT PERON,PERON,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT PONCE,PONCE,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT PRADO,PRADO,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT QUWATLI,QUWATLI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT REMON,REMON,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT RHEE,RHEE,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ROJAS,ROJAS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT ROJAS PINILLA,ROJAS PINILLA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT RUIZ CORTINES,RUIZ CORTINES,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT SEKOU TOURE,SEKOU TOURÉ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT SHIHAB,GENERAL SHIHAB,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT SHISHAKLI,SHISHAKLI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT SOMOZA,SOMOZA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT STROESSNER,STROESSNER,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT SUKARNO,SUKARNO,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT THOMAZ,THOMAZ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT TITO,TITO,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT TOURÉ,SEKOU TOURÉ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT TRUMAN,TRUMAN,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT TSHOMBÉ,TSHOMBÉ,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT TSIRANANA,TSIRANANA,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT VELASCO,VELASCO,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT VOROSHILOV,VOROSHILOV,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT YDIGORAS,YDIGORAS,person_title_variant,stage_a1_auto,accept_rule,0.95
PRESIDENT YUN,YUN,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE BOUN OUM,BOUN OUM,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE BUU HOI,BUU HOI,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE BUU LOC,BUU LOC,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE DAUD,DAUD,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE NAIM,NAIM,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE SIHANOUK,SIHANOUK,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE SOUPHANNOUVONG,SOUPHANNOUVONG,person_title_variant,stage_a1_auto,accept_rule,0.95
PRINCE SOUVANNA PHOUMA,SOUVANNA PHOUMA,person_title_variant,stage_a1_auto,accept_rule,0.95
QUIRINO,PRESIDENT QUIRINO,person_title_variant,stage_a1_auto,accept_rule,0.95
QUWWATLI,QUWATLI,person_title_variant,stage_a1_auto,accept_rule,0.95
RAMON BARQUIN,COLONEL RAMON BARQUIN,person_title_variant,stage_a1_auto,accept_rule,0.95
RANKIN,AMBASSADOR RANKIN,person_title_variant,stage_a1_auto,accept_rule,0.95
RILEY,GENERAL RILEY,person_title_variant,stage_a1_auto,accept_rule,0.95
ROBERTO LORENZANA,COLONEL ROBERTO LORENZANA,person_title_variant,stage_a1_auto,accept_rule,0.95
ROBERTSON,GENERAL ROBERTSON,person_title_variant,stage_a1_auto,accept_rule,0.95
SALAH SALAM,MAJOR SALAH SALAM,person_title_variant,stage_a1_auto,accept_rule,0.95
SALAN,GENERAL SALAN,person_title_variant,stage_a1_auto,accept_rule,0.95
SALIM,MAJOR SALIM,person_title_variant,stage_a1_auto,accept_rule,0.95
SAUD,KING SAUD,person_title_variant,stage_a1_auto,accept_rule,0.95
SCHAERF,PRESIDENT SCHAERF,person_title_variant,stage_a1_auto,accept_rule,0.95
SEBALD,AMBASSADOR SEBALD,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY EDEN,EDEN,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY GENERAL BAJPAI,BAJPAI,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY GENERAL BIRGI,BIRGI,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY GENERAL MOLLET,MOLLET,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY GENERAL PILLAI,PILLAI,person_title_variant,stage_a1_auto,accept_rule,0.95
SECRETARY GENERAL SPAAK,SPAAK,person_title_variant,stage_a1_auto,accept_rule,0.95
SEYYID ZIA ED DIN TABATABAI,SEYYID ZIA ED-DIN TABATABAI,person_title_variant,stage_a1_auto,accept_rule,0.95
SHANNAN,BRIGADIER SHANNAN,person_title_variant,stage_a1_auto,accept_rule,0.95
SHIHAB,GENERAL SHIHAB,person_title_variant,stage_a1_auto,accept_rule,0.95
SIDDIQ AL MAHDI,SIDDIQ AL-MAHDI,person_title_variant,stage_a1_auto,accept_rule,0.95
SIHO,MAJOR SIHO,person_title_variant,stage_a1_auto,accept_rule,0.95
SILES,PRESIDENT SILES,person_title_variant,stage_a1_auto,accept_rule,0.95
SIMBOLON,COLONEL SIMBOLON,person_title_variant,stage_a1_auto,accept_rule,0.95
SIR ANTHONY EDEN,ANTHONY EDEN,person_title_variant,stage_a1_auto,accept_rule,0.95
SIR BRIAN ROBERTSON,GENERAL ROBERTSON,person_title_variant,stage_a1_auto,accept_rule,0.95
SPARKS,AMBASSADOR SPARKS,person_title_variant,stage_a1_auto,accept_rule,0.95
STANTON,AMBASSADOR STANTON,person_title_variant,stage_a1_auto,accept_rule,0.95
STEVENSON,AMBASSADOR STEVENSON,person_title_variant,stage_a1_auto,accept_rule,0.95
TALLAL,PRINCE TALLAL,person_title_variant,stage_a1_auto,accept_rule,0.95
TEIMUR BAKHTIAR,GENERAL BAKHTIAR,person_title_variant,stage_a1_auto,accept_rule,0.95
TEMPLER,GENERAL TEMPLER,person_title_variant,stage_a1_auto,accept_rule,0.95
THE MAHDI,MAHDI,person_title_variant,stage_a1_auto,accept_rule,0.95
THE SHAH,SHAH,person_title_variant,stage_a1_auto,accept_rule,0.95
THE VICE-PRESIDENT,THE VICE PRESIDENT,person_title_variant,stage_a1_auto,accept_rule,0.95
THOMPSON,AMBASSADOR THOMPSON,person_title_variant,stage_a1_auto,accept_rule,0.95
TIMBERLAKE,AMBASSADOR TIMBERLAKE,person_title_variant,stage_a1_auto,accept_rule,0.95
TORRES,GENERAL TORRES,person_title_variant,stage_a1_auto,accept_rule,0.95
TREVELYAN,AMBASSADOR TREVELYAN,person_title_variant,stage_a1_auto,accept_rule,0.95
TRIMBLE,AMBASSADOR TRIMBLE,person_title_variant,stage_a1_auto,accept_rule,0.95
TRINH MINH THE,COLONEL TRINH MINH THE,person_title_variant,stage_a1_auto,accept_rule,0.95
TRINQUIER,COLONEL TRINQUIER,person_title_variant,stage_a1_auto,accept_rule,0.95
TUBMAN,PRESIDENT TUBMAN,person_title_variant,stage_a1_auto,accept_rule,0.95
TURKES,COLONEL TURKES,person_title_variant,stage_a1_auto,accept_rule,0.95
UTOYO,GENERAL UTOYO,person_title_variant,stage_a1_auto,accept_rule,0.95
VARGAS,PRESIDENT VARGAS,person_title_variant,stage_a1_auto,accept_rule,0.95
VICE CHANCELLOR BLUECHER,VICE-CHANCELLOR BLUECHER,person_title_variant,stage_a1_auto,accept_rule,0.95
VICE PRESIDENT GOULART,VICE-PRESIDENT GOULART,person_title_variant,stage_a1_auto,accept_rule,0.95
WADSWORTH,AMBASSADOR WADSWORTH,person_title_variant,stage_a1_auto,accept_rule,0.95
WAILES,AMBASSADOR WAILES,person_title_variant,stage_a1_auto,accept_rule,0.95
WARD,AMBASSADOR WARD,person_title_variant,stage_a1_auto,accept_rule,0.95
WEIZMANN,COLONEL WEIZMANN,person_title_variant,stage_a1_auto,accept_rule,0.95
WHITNEY,AMBASSADOR WHITNEY,person_title_variant,stage_a1_auto,accept_rule,0.95
WITASZEWSKI,GENERAL WITASZEWSKI,person_title_variant,stage_a1_auto,accept_rule,0.95
WON,GENERAL WON,person_title_variant,stage_a1_auto,accept_rule,0.95
WRIGHT,ADMIRAL WRIGHT,person_title_variant,stage_a1_auto,accept_rule,0.95
YADIN,GENERAL YADIN,person_title_variant,stage_a1_auto,accept_rule,0.95
YOST,AMBASSADOR YOST,person_title_variant,stage_a1_auto,accept_rule,0.95
YOUNG,AMBASSADOR YOUNG,person_title_variant,stage_a1_auto,accept_rule,0.95
YUN PO-SUN,PRESIDENT YUN PO-SUN,person_title_variant,stage_a1_auto,accept_rule,0.95
ZAHIR SHAH,KING ZAHIR SHAH,person_title_variant,stage_a1_auto,accept_rule,0.95
ZOLI,PREMIER ZOLI,person_title_variant,stage_a1_auto,accept_rule,0.95
16TH CHINESE COMMUNIST ARMY,CHINESE COMMUNIST 16TH ARMY,token_bag_match,stage_a1_auto,accept_rule,0.94
ACHDUT-HAAVODA,ACHDUT HAAVODA,token_bag_match,stage_a1_auto,accept_rule,0.94
AGRARIAN-SOCIAL DEMOCRATIC COALITION,SOCIAL DEMOCRATIC-AGRARIAN COALITION,token_bag_match,stage_a1_auto,accept_rule,0.94
AL AKHBAR,AL-AKHBAR,token_bag_match,stage_a1_auto,accept_rule,0.94
AL HUDAYDAH,AL-HUDAYDAH,token_bag_match,stage_a1_auto,accept_rule,0.94
AL KHARJ,AL-KHARJ,token_bag_match,stage_a1_auto,accept_rule,0.94
AL-AHRAM,AL AHRAM,token_bag_match,stage_a1_auto,accept_rule,0.94
ALGERIAN-TUNISIAN BORDER,TUNISIAN-ALGERIAN BORDER,token_bag_match,stage_a1_auto,accept_rule,0.94
ARABIAN-AMERICAN OIL COMPANY,ARABIAN AMERICAN OIL COMPANY,token_bag_match,stage_a1_auto,accept_rule,0.94
BAGHDAD RADIO,RADIO BAGHDAD,token_bag_match,stage_a1_auto,accept_rule,0.94
BRITISH AND FRENCH,FRENCH AND BRITISH,token_bag_match,stage_a1_auto,accept_rule,0.94
CENTRAL CONGO BANK,CONGO CENTRAL BANK,token_bag_match,stage_a1_auto,accept_rule,0.94
"COMMANDER-IN-CHIEF, PACIFIC","COMMANDER IN CHIEF, PACIFIC",token_bag_match,stage_a1_auto,accept_rule,0.94
COMMITTEE FOR THE DEFENSE OF NATIONAL INTERESTS (CDNI),COMMITTEE FOR DEFENSE OF NATIONAL INTERESTS (CDNI),token_bag_match,stage_a1_auto,accept_rule,0.94
COMMUNIST-BLOC,SOVIET BLOC,token_bag_match,stage_a1_auto,accept_rule,0.94
CONSERVATIVE - SOCIAL DEMOCRATIC GOVERNMENT,CONSERVATIVE-SOCIAL DEMOCRATIC GOVERNMENT,token_bag_match,stage_a1_auto,accept_rule,0.94
DELEGATE-GENERAL DELOUVRIER,DELEGATE GENERAL DELOUVRIER,token_bag_match,stage_a1_auto,accept_rule,0.94
DEMOCRATIC NATIONAL PARTY,NATIONAL DEMOCRATIC PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
DEMOCRATIC-SOCIALIST PARTY,DEMOCRATIC SOCIALIST PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
FRENCH MINISTRY OF THE INTERIOR,MINISTRY OF INTERIOR,token_bag_match,stage_a1_auto,accept_rule,0.94
HANOI RADIO,RADIO HANOI,token_bag_match,stage_a1_auto,accept_rule,0.94
KRIM BELKACEM,BELKACEM KRIM,token_bag_match,stage_a1_auto,accept_rule,0.94
LIBERAL-RADICAL PARTY,RADICAL LIBERAL PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
MINISTER OF THE INTERIOR,MINISTER OF INTERIOR,token_bag_match,stage_a1_auto,accept_rule,0.94
MINISTER PRESIDENT HOFFMAN,MINISTER-PRESIDENT HOFFMAN,token_bag_match,stage_a1_auto,accept_rule,0.94
MOSCOW RADIO,RADIO MOSCOW,token_bag_match,stage_a1_auto,accept_rule,0.94
OPERATION PAN-AMERICA,OPERATION PAN AMERICA,token_bag_match,stage_a1_auto,accept_rule,0.94
PEOPLES NATIONAL CONGRESS,NATIONAL PEOPLES CONGRESS,token_bag_match,stage_a1_auto,accept_rule,0.94
PROVISIONAL ALGERIAN GOVERNMENT,ALGERIAN PROVISIONAL GOVERNMENT,token_bag_match,stage_a1_auto,accept_rule,0.94
RADIO CAIRO,CAIRO RADIO,token_bag_match,stage_a1_auto,accept_rule,0.94
RADIO PEIPING,PEIPING RADIO,token_bag_match,stage_a1_auto,accept_rule,0.94
REPUBLICAN DEMOCRATIC UNION,DEMOCRATIC REPUBLICAN UNION,token_bag_match,stage_a1_auto,accept_rule,0.94
ROBERTO HOLDEN,HOLDEN ROBERTO,token_bag_match,stage_a1_auto,accept_rule,0.94
SOCIAL CHRISTIAN - LIBERAL PARTY,SOCIAL CHRISTIAN PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
SOCIAL-DEMOCRATIC PARTY,SOCIAL DEMOCRATIC PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
SOCIALIST NATIONAL PARTY,NATIONAL SOCIALIST PARTY,token_bag_match,stage_a1_auto,accept_rule,0.94
TEL-AVIV,TEL AVIV,token_bag_match,stage_a1_auto,accept_rule,0.94
TEMIR TAU,TEMIR-TAU,token_bag_match,stage_a1_auto,accept_rule,0.94
THE CENTRAL INTELLIGENCE BULLETIN,CENTRAL INTELLIGENCE BULLETIN,token_bag_match,stage_a1_auto,accept_rule,0.94
THE CHAIRMAN,CHAIRMAN,token_bag_match,stage_a1_auto,accept_rule,0.94
THE DEPARTMENT OF JUSTICE,DEPARTMENT OF JUSTICE,token_bag_match,stage_a1_auto,accept_rule,0.94
THE DIRECTOR,DIRECTOR,token_bag_match,stage_a1_auto,accept_rule,0.94
THE JERUSALEM POST,JERUSALEM POST,token_bag_match,stage_a1_auto,accept_rule,0.94
THE KING,KING SAVANG,token_bag_match,stage_a1_auto,accept_rule,0.94
THE MACMILLAN GOVERNMENT,MACMILLAN GOVERNMENT,token_bag_match,stage_a1_auto,accept_rule,0.94
THE NATIONAL SECURITY AGENCY,NATIONAL SECURITY AGENCY,token_bag_match,stage_a1_auto,accept_rule,0.94
THE NATIONAL VOICE OF IRAN,NATIONAL VOICE OF IRAN,token_bag_match,stage_a1_auto,accept_rule,0.94
THE NETHERLANDS,NETHERLANDS,token_bag_match,stage_a1_auto,accept_rule,0.94
THE SECRETARY OF DEFENSE,SECRETARY OF DEFENSE,token_bag_match,stage_a1_auto,accept_rule,0.94
THE SECRETARY OF THE INTERIOR,SECRETARY OF THE INTERIOR,token_bag_match,stage_a1_auto,accept_rule,0.94
TRANS ARABIAN PIPELINE COMPANY,TRANS-ARABIAN PIPELINE COMPANY,token_bag_match,stage_a1_auto,accept_rule,0.94
ABDUL RAHMAN (BABU),ABDUL RAHMAN,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
AFRICAN NATIONAL CONGRESS (ANC),AFRICAN NATIONAL CONGRESS,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
ALL-AFRICAN PEOPLES CONFERENCE (AAPC),ALL-AFRICAN PEOPLES CONFERENCE,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
ANTI-FASCIST PEOPLES FREEDOM LEAGUE (AFPFL),ANTI-FASCIST PEOPLES FREEDOM LEAGUE,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
APRIL AND MAY REVOLUTIONARY PARTY (PRAM),APRIL AND MAY REVOLUTIONARY PARTY,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
BAVARIAN PARTY (BP),BAVARIAN PARTY,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
C-47 (DAKOTA),C-47,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
CHRISTIAN DEMOCRATIC UNION (CDU),CHRISTIAN DEMOCRATIC UNION,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
COMMITTEE OF NATIONAL UNION (CNU),COMMITTEE OF NATIONAL UNION,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
COMMUNIST PARTY OF IRAQ (CPI),IRAQI COMMUNIST PARTY,parenthetical_base_match,stage_a1_auto,accept_rule,0.91
